date,time,weight
11.03.2021,10:18:01,0.15
11.03.2021,10:18:02,0.15
11.03.2021,10:18:03,0.15
11.03.2021,10:18:04,0.15
11.03.2021,10:18:05,0.15
11.03.2021,10:18:06,0.15
11.03.2021,10:18:07,0.15
11.03.2021,10:18:09,0.15
11.03.2021,10:18:10,0.15
11.03.2021,10:18:11,0.15
11.03.2021,10:18:12,0.15
11.03.2021,10:18:13,0.15
11.03.2021,10:18:14,0.15
11.03.2021,10:18:15,0.15
11.03.2021,10:18:16,0.15
11.03.2021,10:18:17,0.15
11.03.2021,10:18:18,0.15
11.03.2021,10:18:19,0.15
11.03.2021,10:18:20,0.14
11.03.2021,10:18:21,0.14
11.03.2021,10:18:22,0.14
11.03.2021,10:18:23,0.14
11.03.2021,10:18:24,0.14
11.03.2021,10:18:25,0.14
11.03.2021,10:18:27,0.14
11.03.2021,10:18:28,0.14
11.03.2021,10:18:29,0.14
11.03.2021,10:18:30,0.14
11.03.2021,10:18:31,0.14
11.03.2021,10:18:32,0.14
11.03.2021,10:18:33,0.14
11.03.2021,10:18:34,0.14
11.03.2021,10:18:35,0.14
11.03.2021,10:18:36,0.14
11.03.2021,10:18:37,0.14
11.03.2021,10:18:38,0.14
11.03.2021,10:18:39,0.14
11.03.2021,10:18:40,0.14
11.03.2021,10:18:41,0.14
11.03.2021,10:18:42,0.14
11.03.2021,10:18:43,0.14
11.03.2021,10:18:45,0.14
11.03.2021,10:18:46,0.14
11.03.2021,10:18:47,0.14
11.03.2021,10:18:48,0.14
11.03.2021,10:18:49,0.14
11.03.2021,10:18:50,0.14
11.03.2021,10:18:51,0.14
11.03.2021,10:18:52,0.14
11.03.2021,10:18:53,0.14
11.03.2021,10:18:54,0.14
11.03.2021,10:18:55,0.14
11.03.2021,10:18:56,0.14
11.03.2021,10:18:57,0.14
11.03.2021,10:18:58,0.14
11.03.2021,10:18:59,0.14
11.03.2021,10:19:00,0.14
11.03.2021,10:19:01,0.14
11.03.2021,10:19:03,0.14
11.03.2021,10:19:04,0.14
11.03.2021,10:19:05,0.14
11.03.2021,10:19:06,0.14
11.03.2021,10:19:07,0.14
11.03.2021,10:19:08,0.14
11.03.2021,10:19:09,0.14
11.03.2021,10:19:10,0.14
11.03.2021,10:19:11,0.14
11.03.2021,10:19:12,0.14
11.03.2021,10:19:13,0.14
11.03.2021,10:19:14,0.14
11.03.2021,10:19:15,0.14
11.03.2021,10:19:16,0.14
11.03.2021,10:19:17,0.14
11.03.2021,10:19:18,0.14
11.03.2021,10:19:19,0.14
11.03.2021,10:19:21,0.14
11.03.2021,10:19:22,0.14
11.03.2021,10:19:23,0.14
11.03.2021,10:19:24,0.14
11.03.2021,10:19:25,0.14
11.03.2021,10:19:26,0.14
11.03.2021,10:19:27,0.14
11.03.2021,10:19:28,0.14
11.03.2021,10:19:29,0.14
11.03.2021,10:19:30,0.13
11.03.2021,10:19:31,0.13
11.03.2021,10:19:32,0.13
11.03.2021,10:19:33,0.13
11.03.2021,10:19:34,0.13
11.03.2021,10:19:35,0.13
11.03.2021,10:19:36,0.13
11.03.2021,10:19:37,0.13
11.03.2021,10:19:39,0.13
11.03.2021,10:19:40,0.13
11.03.2021,10:19:41,0.13
11.03.2021,10:19:42,0.13
11.03.2021,10:19:43,0.13
11.03.2021,10:19:44,0.13
11.03.2021,10:19:45,0.13
11.03.2021,10:19:46,0.13
11.03.2021,10:19:47,0.13
11.03.2021,10:19:48,0.13
11.03.2021,10:19:49,0.13
11.03.2021,10:19:50,0.13
11.03.2021,10:19:51,0.13
11.03.2021,10:19:52,0.13
11.03.2021,10:19:53,0.13
11.03.2021,10:19:54,0.13
11.03.2021,10:19:55,0.13
11.03.2021,10:19:57,0.13
11.03.2021,10:19:58,0.13
11.03.2021,10:19:59,0.13
11.03.2021,10:20:00,0.13
11.03.2021,10:20:01,0.13
11.03.2021,10:20:02,0.13
11.03.2021,10:20:03,0.13
11.03.2021,10:20:04,0.13
