17.03.2021,11:23:29.188,0.130
17.03.2021,11:24:15.849,0.190
17.03.2021,11:24:16.902,0.190
17.03.2021,11:24:17.965,0.190
17.03.2021,11:24:19.027,0.190
17.03.2021,11:24:20.080,0.190
17.03.2021,11:24:21.143,0.190
17.03.2021,11:24:22.212,0.190
17.03.2021,11:24:23.259,0.190
17.03.2021,11:24:24.311,0.190
17.03.2021,11:24:25.380,0.190
17.03.2021,11:24:26.425,0.190
17.03.2021,11:24:27.490,0.190
17.03.2021,11:24:28.539,0.190
17.03.2021,11:24:29.604,0.190
17.03.2021,11:24:30.665,0.190
17.03.2021,11:24:31.718,0.190
17.03.2021,11:24:32.782,0.190
17.03.2021,11:24:33.838,0.190
17.03.2021,11:24:34.897,0.190
17.03.2021,11:24:35.955,0.190
17.03.2021,11:24:37.013,0.190
17.03.2021,11:24:38.064,0.190
17.03.2021,11:24:39.128,0.190
17.03.2021,11:24:40.179,0.190
17.03.2021,11:24:41.245,0.190
17.03.2021,11:24:42.295,0.190
17.03.2021,11:24:43.358,0.190
17.03.2021,11:24:44.410,0.190
17.03.2021,11:24:45.474,0.190
17.03.2021,11:24:46.535,0.190
17.03.2021,11:24:47.589,0.190
17.03.2021,11:24:48.652,0.190
17.03.2021,11:24:49.703,0.190
17.03.2021,11:24:50.767,0.190
17.03.2021,11:24:51.819,0.190
17.03.2021,11:24:52.884,0.190
17.03.2021,11:24:53.935,0.190
17.03.2021,11:24:54.998,0.190
17.03.2021,11:24:56.052,0.190
17.03.2021,11:24:57.113,0.190
17.03.2021,11:24:58.165,0.190
17.03.2021,11:24:59.228,0.190
17.03.2021,11:25:00.280,0.190
17.03.2021,11:25:01.343,0.190
17.03.2021,11:25:02.405,0.190
17.03.2021,11:25:03.459,0.190
17.03.2021,11:25:04.522,0.190
17.03.2021,11:25:05.575,0.190
17.03.2021,11:25:06.638,0.190
17.03.2021,11:25:07.690,0.190
17.03.2021,11:25:08.753,0.190
17.03.2021,11:25:09.806,0.190
17.03.2021,11:25:10.871,0.190
17.03.2021,11:25:11.921,0.190
17.03.2021,11:25:12.984,0.190
17.03.2021,11:25:14.036,0.190
17.03.2021,11:25:15.100,0.190
17.03.2021,11:25:16.151,0.190
17.03.2021,11:25:17.214,0.190
17.03.2021,11:25:18.277,0.190
17.03.2021,11:25:19.329,0.190
17.03.2021,11:25:20.393,0.190
17.03.2021,11:25:21.444,0.190
17.03.2021,11:25:22.508,0.190
17.03.2021,11:25:23.560,0.190
17.03.2021,11:25:24.624,0.190
17.03.2021,11:25:25.675,0.190
17.03.2021,11:25:26.738,0.190
17.03.2021,11:25:27.790,0.190
17.03.2021,11:25:28.854,0.190
17.03.2021,11:25:29.916,0.190
17.03.2021,11:25:30.969,0.190
17.03.2021,11:25:32.033,0.190
17.03.2021,11:25:33.085,0.190
17.03.2021,11:25:34.148,0.190
17.03.2021,11:25:35.199,0.190
17.03.2021,11:25:36.262,0.190
17.03.2021,11:25:37.314,0.190
17.03.2021,11:25:38.377,0.190
17.03.2021,11:25:39.429,0.190
17.03.2021,11:25:40.492,0.190
17.03.2021,11:25:41.553,0.190
17.03.2021,11:25:42.607,0.190
17.03.2021,11:25:43.670,0.190
17.03.2021,11:25:44.722,0.190
17.03.2021,11:25:45.786,0.190
17.03.2021,11:25:46.837,0.190
17.03.2021,11:25:47.902,0.190
17.03.2021,11:25:48.952,0.190
17.03.2021,11:25:50.016,0.190
17.03.2021,11:25:51.069,0.190
17.03.2021,11:25:52.136,0.190
17.03.2021,11:25:53.194,0.190
17.03.2021,11:25:54.250,0.190
17.03.2021,11:25:55.309,0.190
17.03.2021,11:25:56.362,0.190
17.03.2021,11:25:57.426,0.190
17.03.2021,11:25:58.478,0.190
17.03.2021,11:25:59.542,0.190
17.03.2021,11:26:00.593,0.190
17.03.2021,11:26:01.656,0.190
17.03.2021,11:26:02.709,0.190
17.03.2021,11:26:03.772,0.190
17.03.2021,11:26:04.823,0.190
17.03.2021,11:26:05.887,0.190
17.03.2021,11:26:06.949,0.190
17.03.2021,11:26:08.002,0.190
17.03.2021,11:26:09.066,0.190
17.03.2021,11:26:10.117,0.190
17.03.2021,11:26:11.181,0.190
17.03.2021,11:26:12.232,0.190
17.03.2021,11:26:13.295,0.190
17.03.2021,11:26:14.346,0.190
17.03.2021,11:26:15.410,0.190
17.03.2021,11:26:16.472,0.190
17.03.2021,11:26:17.525,0.190
17.03.2021,11:26:18.588,0.190
17.03.2021,11:26:19.642,0.190
17.03.2021,11:26:20.705,0.190
17.03.2021,11:26:21.756,0.190
17.03.2021,11:26:22.822,0.190
17.03.2021,11:26:23.872,0.190
17.03.2021,11:26:24.935,0.190
17.03.2021,11:26:25.986,0.190
17.03.2021,11:26:27.050,0.190
17.03.2021,11:26:28.111,0.190
17.03.2021,11:26:29.165,0.190
17.03.2021,11:26:30.228,0.190
17.03.2021,11:26:31.278,0.190
17.03.2021,11:26:32.342,0.190
17.03.2021,11:26:33.393,0.190
17.03.2021,11:26:34.457,0.190
17.03.2021,11:26:35.510,0.190
17.03.2021,11:26:36.573,0.190
17.03.2021,11:26:37.635,0.190
17.03.2021,11:26:38.688,0.190
17.03.2021,11:26:39.752,0.190
17.03.2021,11:26:40.807,0.190
17.03.2021,11:26:41.871,0.190
17.03.2021,11:26:42.918,0.190
17.03.2021,11:26:43.982,0.190
17.03.2021,11:26:45.033,0.190
17.03.2021,11:26:46.097,0.190
17.03.2021,11:26:47.149,0.190
17.03.2021,11:26:48.216,0.190
17.03.2021,11:26:49.273,0.190
17.03.2021,11:26:50.326,0.190
17.03.2021,11:26:51.390,0.190
17.03.2021,11:26:52.443,0.190
17.03.2021,11:26:53.506,0.190
17.03.2021,11:26:54.561,0.190
17.03.2021,11:26:55.623,0.190
17.03.2021,11:26:56.673,0.190
17.03.2021,11:26:57.735,0.190
17.03.2021,11:26:58.797,0.190
17.03.2021,11:26:59.850,0.190
17.03.2021,11:27:00.916,0.190
17.03.2021,11:27:01.966,0.190
17.03.2021,11:27:03.029,0.190
17.03.2021,11:27:04.080,0.190
17.03.2021,11:27:05.145,0.190
17.03.2021,11:27:06.195,0.190
17.03.2021,11:27:07.261,0.190
17.03.2021,11:27:08.312,0.190
17.03.2021,11:27:09.373,0.190
17.03.2021,11:27:10.434,0.190
17.03.2021,11:27:11.488,0.190
17.03.2021,11:27:12.552,0.190
17.03.2021,11:27:13.604,0.190
17.03.2021,11:27:14.670,0.190
17.03.2021,11:27:15.719,0.190
17.03.2021,11:27:16.782,0.190
17.03.2021,11:27:17.834,0.190
17.03.2021,11:27:18.898,0.190
17.03.2021,11:27:19.950,0.190
17.03.2021,11:27:21.012,0.190
17.03.2021,11:27:22.074,0.190
17.03.2021,11:27:23.127,0.190
17.03.2021,11:27:24.191,0.190
17.03.2021,11:27:25.243,0.190
17.03.2021,11:27:26.306,0.190
17.03.2021,11:27:27.357,0.190
17.03.2021,11:27:28.421,0.190
17.03.2021,11:27:29.473,0.190
17.03.2021,11:27:30.536,0.190
17.03.2021,11:27:31.598,0.190
17.03.2021,11:27:32.651,0.190
17.03.2021,11:27:33.715,0.190
17.03.2021,11:27:34.766,0.190
17.03.2021,11:27:35.830,0.190
17.03.2021,11:27:36.881,0.190
17.03.2021,11:27:37.945,0.190
17.03.2021,11:27:38.996,0.190
17.03.2021,11:27:40.060,0.190
17.03.2021,11:27:41.111,0.190
17.03.2021,11:27:42.178,0.190
17.03.2021,11:27:43.237,0.190
17.03.2021,11:27:44.290,0.190
17.03.2021,11:27:45.354,0.190
17.03.2021,11:27:46.405,0.190
17.03.2021,11:27:47.470,0.190
17.03.2021,11:27:48.522,0.190
17.03.2021,11:27:49.585,0.190
17.03.2021,11:27:50.637,0.190
17.03.2021,11:27:51.700,0.190
17.03.2021,11:27:52.752,0.190
17.03.2021,11:27:53.815,0.190
17.03.2021,11:27:54.877,0.190
17.03.2021,11:27:55.929,0.190
17.03.2021,11:27:56.993,0.190
17.03.2021,11:27:58.044,0.190
17.03.2021,11:27:59.110,0.190
17.03.2021,11:28:00.159,0.190
17.03.2021,11:28:01.225,0.190
17.03.2021,11:28:02.275,0.190
17.03.2021,11:28:03.338,0.190
17.03.2021,11:28:04.401,0.190
17.03.2021,11:28:05.454,0.190
17.03.2021,11:28:06.521,0.190
17.03.2021,11:28:07.569,0.190
17.03.2021,11:28:08.633,0.190
17.03.2021,11:28:09.684,0.190
17.03.2021,11:28:10.747,0.190
17.03.2021,11:28:11.799,0.190
17.03.2021,11:28:12.862,0.190
17.03.2021,11:28:13.913,0.190
17.03.2021,11:28:14.977,0.190
17.03.2021,11:28:16.040,0.190
17.03.2021,11:28:17.092,0.190
17.03.2021,11:28:18.156,0.190
17.03.2021,11:28:19.207,0.190
17.03.2021,11:28:20.270,0.190
17.03.2021,11:28:21.321,0.190
17.03.2021,11:28:22.387,0.190
17.03.2021,11:28:23.437,0.190
17.03.2021,11:28:24.501,0.190
17.03.2021,11:28:25.562,0.190
17.03.2021,11:28:26.616,0.190
17.03.2021,11:28:27.679,0.190
17.03.2021,11:28:28.730,0.190
17.03.2021,11:28:29.794,0.190
17.03.2021,11:28:30.845,0.190
17.03.2021,11:28:31.909,0.190
17.03.2021,11:28:32.961,0.190
17.03.2021,11:28:34.025,0.190
17.03.2021,11:28:35.086,0.190
17.03.2021,11:28:36.140,0.190
17.03.2021,11:28:37.203,0.190
17.03.2021,11:28:38.253,0.190
17.03.2021,11:28:39.318,0.190
17.03.2021,11:28:40.369,0.190
17.03.2021,11:28:41.433,0.190
17.03.2021,11:28:42.484,0.190
17.03.2021,11:28:43.547,0.190
17.03.2021,11:28:44.611,0.190
17.03.2021,11:28:45.663,0.190
17.03.2021,11:28:46.726,0.190
17.03.2021,11:28:47.783,0.190
17.03.2021,11:28:48.841,0.190
17.03.2021,11:28:49.892,0.190
17.03.2021,11:28:50.956,0.190
